Num1, Num2, muSDF, gradLen,  gradX,  gradY,   gradZ 
2034, 0284, 0.0010, 0.9473, -0.0106, 0.1578, 0.1486
2035, 0286, 0.0001, 0.9669, -0.0354, 0.1848, 0.1538
2034, 0290, 0.0009, 0.9318, 0.0141, 0.1436, 0.1743
2034, 0290, 0.0006, 0.9273, 0.0031, 0.1123, 0.1589
2033, 0286, 0.0006, 0.9393, 0.0398, 0.1148, 0.1443
2035, 0287, 0.0000, 0.9445, -0.0174, 0.1509, 0.1677
2034, 0284, 0.0009, 0.9087, 0.0256, 0.1492, 0.1641
2033, 0283, 0.0007, 0.9468, -0.0101, 0.1160, 0.1371
2034, 0283, 0.0004, 0.9318, -0.0148, 0.1324, 0.1225
2046, 0351, -0.0012, 0.9980, 0.0168, 0.1691, 0.2182
2052, 0341, -0.0006, 0.9729, 0.0085, 0.1947, 0.2557
2051, 0348, -0.0006, 0.9460, 0.0128, 0.2055, 0.2081
2052, 0360, -0.0004, 0.9537, 0.0270, 0.1688, 0.2245
2052, 0351, -0.0002, 0.9295, 0.0348, 0.1658, 0.2047
2053, 0359, -0.0002, 0.9169, 0.0712, 0.1935, 0.2473
2050, 0340, -0.0000, 0.8917, 0.0398, 0.1587, 0.2393
2050, 0348, 0.0003, 0.8905, 0.0112, 0.1549, 0.2454
2051, 0346, -0.0000, 0.9439, 0.0169, 0.1379, 0.2283
2051, 0370, 0.0001, 0.9553, -0.0193, 0.1526, 0.2040
2052, 0368, 0.0002, 0.9181, 0.0333, 0.1376, 0.2177
2052, 0357, 0.0003, 0.9407, -0.0055, 0.1708, 0.2190
2051, 0355, 0.0004, 0.9406, 0.0267, 0.1512, 0.2605
2052, 0361, 0.0005, 0.9491, 0.0144, 0.1664, 0.2491
2050, 0350, 0.0002, 0.9573, 0.0226, 0.1281, 0.2565
2050, 0353, -0.0000, 0.9336, 0.0234, 0.1570, 0.2168
2050, 0339, 0.0004, 0.9329, 0.0352, 0.1628, 0.2274
2051, 0334, 0.0004, 0.9387, 0.0191, 0.1912, 0.2201
2049, 0335, 0.0001, 0.9397, 0.0420, 0.1441, 0.2231
2050, 0336, 0.0004, 0.9656, 0.0167, 0.1468, 0.2463
2050, 0321, 0.0002, 0.9813, 0.0041, 0.1351, 0.2152
2050, 0323, 0.0002, 0.9695, 0.0219, 0.1551, 0.2163
2051, 0339, 0.0003, 0.9750, 0.0452, 0.1580, 0.2099
2050, 0339, 0.0007, 0.9556, 0.0132, 0.1483, 0.2160
2050, 0338, 0.0003, 0.9738, 0.0238, 0.1312, 0.2230
2049, 0333, 0.0006, 0.9550, 0.0141, 0.1555, 0.2352
2049, 0335, 0.0002, 0.9435, -0.0047, 0.1637, 0.2371
2050, 0326, -0.0000, 0.9618, 0.0108, 0.1473, 0.2286
2051, 0331, -0.0000, 0.9544, 0.0228, 0.1625, 0.2108
2050, 0331, 0.0002, 0.9580, 0.0316, 0.1114, 0.2184
2049, 0335, 0.0003, 0.9545, 0.0024, 0.1568, 0.2324
2061, 0393, -0.0016, 0.9694, -0.0133, 0.1689, 0.2146
2070, 0366, -0.0009, 0.9604, -0.0047, 0.2046, 0.1880
2071, 0376, -0.0009, 0.9227, 0.0552, 0.2030, 0.1731
2073, 0346, -0.0013, 0.9415, 0.0211, 0.1782, 0.1618
2071, 0340, -0.0008, 0.8781, -0.0046, 0.2164, 0.2363
2077, 0335, -0.0014, 0.9157, -0.0038, 0.1939, 0.2317
2076, 0337, -0.0007, 0.9124, -0.0277, 0.2099, 0.2077
2075, 0341, -0.0005, 0.8885, -0.0103, 0.2062, 0.2202
2074, 0327, -0.0005, 0.9154, -0.0326, 0.1974, 0.1994
2070, 0324, -0.0006, 0.8896, -0.0012, 0.1885, 0.2009
2076, 0324, -0.0013, 0.9015, -0.0016, 0.1581, 0.1860
2073, 0359, -0.0005, 0.8922, 0.0151, 0.1825, 0.1865
2069, 0335, -0.0005, 0.8915, -0.0010, 0.1616, 0.2113
2071, 0329, -0.0004, 0.8672, 0.0133, 0.1551, 0.2212
2071, 0320, -0.0007, 0.8956, 0.0458, 0.1599, 0.2359
2072, 0370, -0.0003, 0.8891, 0.0014, 0.2078, 0.2367
2069, 0350, -0.0008, 0.8910, 0.0193, 0.1767, 0.2398
2069, 0343, -0.0008, 0.8639, 0.0137, 0.1920, 0.2019
2069, 0347, -0.0004, 0.8968, -0.0021, 0.1402, 0.1710
2067, 0339, -0.0005, 0.8954, 0.0038, 0.1726, 0.1814
2067, 0332, -0.0010, 0.8968, 0.0126, 0.1824, 0.1742
2068, 0331, -0.0003, 0.8927, -0.0256, 0.1758, 0.1680
2066, 0309, -0.0010, 0.8784, -0.0135, 0.1773, 0.1450
2065, 0344, -0.0006, 0.8766, -0.0305, 0.1841, 0.1386
2063, 0332, -0.0009, 0.8989, -0.0057, 0.1828, 0.1298
2061, 0315, -0.0014, 0.9264, 0.0120, 0.1876, 0.1723
2062, 0338, -0.0006, 0.8833, -0.0049, 0.2015, 0.1639
2066, 0320, -0.0009, 0.9067, 0.0115, 0.1861, 0.1100
2065, 0329, -0.0005, 0.9139, -0.0008, 0.2022, 0.1565
2065, 0322, -0.0008, 0.9147, 0.0219, 0.2117, 0.1815
2063, 0316, -0.0005, 0.9069, -0.0337, 0.1811, 0.1520
2065, 0329, -0.0007, 0.8763, -0.0275, 0.1849, 0.1373
2068, 0314, -0.0012, 0.8985, -0.0081, 0.1911, 0.1549
2062, 0328, -0.0005, 0.9129, -0.0162, 0.1855, 0.1569
2067, 0325, -0.0002, 0.9134, -0.0107, 0.1947, 0.1438
2061, 0328, -0.0011, 0.8982, -0.0226, 0.1674, 0.1494
2065, 0329, -0.0008, 0.9059, 0.0194, 0.2077, 0.1927
2067, 0318, -0.0004, 0.9042, 0.0031, 0.1921, 0.1531
2063, 0336, -0.0007, 0.8815, -0.0168, 0.1744, 0.1433
2066, 0321, -0.0007, 0.8995, -0.0308, 0.1988, 0.1438
2067, 0330, -0.0005, 0.8894, -0.0126, 0.2101, 0.1533
2063, 0332, -0.0010, 0.9095, -0.0119, 0.1834, 0.1161
2064, 0344, -0.0005, 0.8715, -0.0166, 0.2121, 0.1853
2061, 0340, -0.0008, 0.9078, 0.0022, 0.2079, 0.2002
2063, 0350, -0.0007, 0.8935, -0.0156, 0.2049, 0.1774
2063, 0352, -0.0008, 0.9044, -0.0104, 0.2189, 0.1578
2065, 0333, -0.0002, 0.9289, -0.0088, 0.2273, 0.1964
2065, 0331, -0.0006, 0.8952, -0.0179, 0.1955, 0.1449
2067, 0306, -0.0014, 0.8986, -0.0007, 0.1836, 0.1523
2058, 0330, -0.0008, 0.9173, -0.0058, 0.1678, 0.1518
2058, 0333, -0.0011, 0.9076, -0.0027, 0.2235, 0.1945
2060, 0339, -0.0007, 0.9083, 0.0095, 0.2100, 0.1976
2060, 0332, -0.0011, 0.9270, 0.0116, 0.1868, 0.1699
2070, 0304, -0.0010, 0.9078, 0.0029, 0.1654, 0.1844
2064, 0330, -0.0010, 0.8971, 0.0123, 0.1912, 0.1777
2065, 0331, -0.0004, 0.8956, 0.0122, 0.1880, 0.1230
2068, 0320, -0.0013, 0.8769, -0.0104, 0.1627, 0.1312
2060, 0337, -0.0006, 0.9094, -0.0348, 0.2146, 0.1724
2062, 0326, -0.0007, 0.9248, -0.0149, 0.2089, 0.1585
2057, 0328, -0.0009, 0.9082, -0.0215, 0.2074, 0.1473
2067, 0331, -0.0006, 0.9073, 0.0153, 0.1835, 0.1502
2069, 0317, -0.0009, 0.8940, -0.0249, 0.1790, 0.1591
2065, 0325, -0.0006, 0.8986, 0.0051, 0.1995, 0.1438
2066, 0323, -0.0006, 0.8861, 0.0123, 0.2231, 0.1603
2063, 0334, -0.0010, 0.8877, 0.0110, 0.1877, 0.1496
2065, 0319, -0.0004, 0.8839, -0.0154, 0.1885, 0.1563
2063, 0332, -0.0007, 0.9005, 0.0059, 0.1757, 0.1278
2069, 0312, -0.0014, 0.8980, 0.0127, 0.1754, 0.1708
2067, 0307, -0.0012, 0.9288, -0.0050, 0.1735, 0.1779
2067, 0332, -0.0004, 0.8904, -0.0006, 0.2025, 0.1479
2063, 0335, -0.0009, 0.9050, -0.0029, 0.1783, 0.1297
2065, 0328, -0.0005, 0.8974, 0.0087, 0.2208, 0.1805
2066, 0312, -0.0005, 0.8919, -0.0313, 0.2033, 0.1725
2066, 0324, -0.0006, 0.8777, -0.0151, 0.1763, 0.1578
2064, 0312, -0.0009, 0.9008, -0.0197, 0.1906, 0.1504
2065, 0343, -0.0005, 0.9074, -0.0043, 0.2171, 0.1733
2066, 0323, -0.0005, 0.9039, -0.0315, 0.2032, 0.1691
2065, 0324, -0.0011, 0.9047, -0.0074, 0.1658, 0.1371
2063, 0331, -0.0006, 0.8812, 0.0089, 0.1910, 0.1412
2068, 0308, -0.0011, 0.9208, 0.0201, 0.1813, 0.1698
2063, 0336, -0.0009, 0.9059, 0.0118, 0.2045, 0.1833
2064, 0323, -0.0010, 0.9155, 0.0098, 0.1794, 0.1291
2069, 0312, -0.0012, 0.9264, 0.0206, 0.1992, 0.1749
2067, 0311, -0.0011, 0.9317, 0.0060, 0.1732, 0.1573
2068, 0340, -0.0005, 0.9153, -0.0124, 0.2058, 0.2030
2067, 0339, -0.0004, 0.8973, -0.0261, 0.2004, 0.1712
2059, 0329, -0.0008, 0.8947, -0.0186, 0.2007, 0.1748
2062, 0338, -0.0008, 0.9123, -0.0355, 0.2067, 0.1557
2063, 0334, -0.0010, 0.8927, -0.0146, 0.1869, 0.1530
2060, 0317, -0.0009, 0.8887, -0.0243, 0.1891, 0.1397
2068, 0335, -0.0006, 0.8693, -0.0118, 0.2193, 0.1782
2067, 0316, -0.0007, 0.9020, -0.0224, 0.1991, 0.1507
2063, 0340, -0.0010, 0.8975, 0.0068, 0.1779, 0.1455
2063, 0326, -0.0010, 0.8970, -0.0136, 0.1713, 0.1132
2064, 0314, -0.0015, 0.9293, 0.0102, 0.1689, 0.1720
2065, 0320, -0.0009, 0.8984, -0.0096, 0.2062, 0.1809
2066, 0334, -0.0008, 0.8957, 0.0095, 0.1939, 0.1819
2064, 0323, -0.0008, 0.9303, 0.0089, 0.2086, 0.1802
2065, 0318, -0.0007, 0.8990, -0.0071, 0.1763, 0.1291
2067, 0325, -0.0003, 0.8876, 0.0041, 0.1997, 0.1716
2085, 0380, 0.0012, 0.9275, 0.0044, 0.2283, 0.1952
2110, 0364, 0.0003, 0.9178, 0.0405, 0.1869, 0.1833
2115, 0356, 0.0002, 0.9386, 0.0420, 0.1605, 0.1803
2121, 0319, -0.0002, 0.9620, 0.0353, 0.1987, 0.1848
2121, 0299, -0.0002, 0.9161, 0.0305, 0.1774, 0.1846
2124, 0304, 0.0000, 0.9574, 0.0087, 0.1790, 0.1301
2115, 0310, 0.0009, 0.9575, 0.0313, 0.2042, 0.2346
2119, 0309, 0.0009, 0.9506, 0.0188, 0.2003, 0.1652
2118, 0300, 0.0006, 0.9443, 0.0161, 0.2038, 0.1930
2120, 0312, 0.0009, 0.9482, 0.0064, 0.1847, 0.1867
2121, 0314, 0.0010, 0.9346, -0.0203, 0.2071, 0.2028
2115, 0315, 0.0010, 0.9395, -0.0150, 0.2057, 0.2180
2116, 0305, 0.0007, 0.9518, 0.0274, 0.2052, 0.1919
2119, 0313, 0.0003, 0.9709, 0.0269, 0.1902, 0.1529
2119, 0325, 0.0008, 0.9353, 0.0115, 0.1892, 0.1838
2117, 0307, 0.0009, 0.9407, -0.0053, 0.2119, 0.2094
2122, 0303, 0.0005, 0.9367, -0.0017, 0.2129, 0.1789
2118, 0313, 0.0012, 0.9358, -0.0108, 0.2074, 0.2013
2118, 0309, 0.0007, 0.9556, 0.0202, 0.2210, 0.1626
2118, 0300, 0.0007, 0.9424, -0.0124, 0.2182, 0.1924
2117, 0310, 0.0011, 0.9557, 0.0115, 0.2140, 0.1881
2119, 0309, 0.0005, 0.9367, 0.0146, 0.2182, 0.1672
2119, 0313, 0.0007, 0.9386, -0.0071, 0.1921, 0.2108
2118, 0309, 0.0012, 0.9494, 0.0016, 0.2208, 0.1809
2120, 0296, 0.0005, 0.9367, -0.0120, 0.1985, 0.1968
2117, 0312, 0.0012, 0.9162, -0.0140, 0.1950, 0.2013
2120, 0316, 0.0003, 0.9377, 0.0293, 0.2072, 0.2095
2122, 0317, 0.0007, 0.9492, -0.0003, 0.2023, 0.1706
2122, 0322, -0.0000, 0.9383, -0.0059, 0.1874, 0.2196
2121, 0304, 0.0006, 0.9534, -0.0084, 0.1985, 0.2048
2119, 0307, 0.0005, 0.9182, -0.0172, 0.2154, 0.2293
2121, 0305, 0.0006, 0.9371, -0.0146, 0.1959, 0.2254
2119, 0308, 0.0005, 0.9289, 0.0103, 0.2065, 0.2496
2120, 0305, 0.0006, 0.9380, -0.0119, 0.2078, 0.1974
2119, 0314, 0.0006, 0.9565, 0.0126, 0.2055, 0.2079
2122, 0312, 0.0005, 0.9503, -0.0028, 0.2132, 0.1608
2120, 0315, 0.0006, 0.9451, -0.0198, 0.1851, 0.2228
2122, 0327, 0.0003, 0.9440, 0.0174, 0.2141, 0.1988
2119, 0314, 0.0005, 0.9532, 0.0258, 0.2215, 0.2120
2121, 0301, 0.0007, 0.9292, -0.0035, 0.2085, 0.2035
2119, 0306, 0.0010, 0.9295, -0.0039, 0.2051, 0.2070
2121, 0299, 0.0008, 0.9415, -0.0246, 0.1979, 0.1832
2120, 0309, 0.0006, 0.9639, 0.0111, 0.2147, 0.1955
2122, 0291, 0.0003, 0.9441, -0.0101, 0.2164, 0.1606
2116, 0314, 0.0009, 0.9473, -0.0233, 0.1911, 0.2123
2116, 0308, 0.0007, 0.9751, -0.0328, 0.2093, 0.2365
2117, 0292, 0.0008, 0.9658, 0.0109, 0.1877, 0.1580
2117, 0329, 0.0009, 0.9439, 0.0134, 0.1894, 0.2344
2119, 0316, 0.0005, 0.9523, -0.0187, 0.1844, 0.1948
2118, 0309, 0.0007, 0.9554, 0.0170, 0.2072, 0.1815
2117, 0297, 0.0006, 0.9737, -0.0171, 0.1846, 0.1670
2121, 0294, 0.0003, 0.9471, 0.0162, 0.1739, 0.1493
2114, 0310, 0.0008, 0.9527, 0.0098, 0.2112, 0.2187
2120, 0296, 0.0006, 0.9564, 0.0106, 0.2169, 0.1760
2120, 0303, 0.0009, 0.9434, -0.0018, 0.2335, 0.2068
2120, 0339, 0.0002, 0.9269, 0.0075, 0.1664, 0.1748
2122, 0315, 0.0001, 0.9388, -0.0030, 0.1890, 0.2186
2123, 0318, 0.0003, 0.9469, 0.0026, 0.2243, 0.1918
2117, 0317, 0.0010, 0.9177, -0.0130, 0.1789, 0.2221
2114, 0311, 0.0009, 0.9484, 0.0240, 0.1726, 0.2184
2121, 0291, 0.0002, 0.9595, 0.0181, 0.1603, 0.1626
2118, 0308, 0.0004, 0.9423, 0.0237, 0.2349, 0.1759
2121, 0316, 0.0007, 0.9376, 0.0157, 0.2173, 0.1872
2120, 0301, 0.0007, 0.9451, -0.0252, 0.1928, 0.1940
2119, 0327, 0.0007, 0.9272, 0.0276, 0.2096, 0.1798
2119, 0317, 0.0007, 0.9361, 0.0457, 0.2000, 0.1727
2119, 0316, 0.0007, 0.9520, -0.0200, 0.2117, 0.1727
2119, 0317, 0.0011, 0.9278, -0.0053, 0.1942, 0.2038
2118, 0292, 0.0007, 0.9731, -0.0089, 0.2036, 0.2142
2121, 0299, 0.0005, 0.9396, 0.0142, 0.2021, 0.1894
2119, 0308, 0.0009, 0.9426, -0.0103, 0.2377, 0.2609
2121, 0315, 0.0005, 0.9321, 0.0135, 0.1885, 0.2062
2121, 0305, 0.0006, 0.9497, 0.0535, 0.2265, 0.2110
2122, 0316, 0.0008, 0.9533, -0.0003, 0.1925, 0.1723
2119, 0323, 0.0009, 0.9069, -0.0074, 0.1998, 0.2063
2122, 0303, 0.0006, 0.9355, -0.0224, 0.1923, 0.2320
2122, 0293, 0.0006, 0.9468, -0.0108, 0.2265, 0.1969
2120, 0314, 0.0011, 0.9421, -0.0108, 0.2001, 0.2145
2119, 0312, 0.0008, 0.9794, 0.0178, 0.2349, 0.1831
2120, 0299, 0.0005, 0.9488, -0.0013, 0.2074, 0.1640
2112, 0316, 0.0013, 0.9335, 0.0028, 0.2072, 0.1910
2118, 0330, 0.0007, 0.9432, 0.0341, 0.2085, 0.1996
2117, 0314, 0.0005, 0.9433, 0.0483, 0.2033, 0.1832
2117, 0308, 0.0008, 0.9413, 0.0187, 0.2120, 0.1966
2117, 0308, 0.0005, 0.9486, -0.0038, 0.1618, 0.1538
2117, 0294, 0.0008, 0.9479, 0.0041, 0.2049, 0.1965
2116, 0309, 0.0009, 0.9548, 0.0180, 0.1939, 0.2218
2120, 0300, -0.0001, 0.9506, 0.0362, 0.1721, 0.1625
2120, 0315, 0.0004, 0.9393, 0.0201, 0.2069, 0.1906
2121, 0318, 0.0006, 0.9562, 0.0345, 0.1953, 0.1683
2122, 0316, 0.0005, 0.9403, -0.0126, 0.1840, 0.2172
2120, 0315, 0.0005, 0.9578, 0.0092, 0.2216, 0.2333
2121, 0291, 0.0005, 0.9193, -0.0010, 0.2017, 0.1860
2122, 0317, 0.0010, 0.9494, -0.0288, 0.2031, 0.2020
2120, 0336, 0.0004, 0.9201, 0.0168, 0.2091, 0.1955
2122, 0302, 0.0006, 0.9414, 0.0114, 0.1820, 0.1909
2121, 0301, 0.0003, 0.9460, 0.0171, 0.1867, 0.1848
2122, 0298, 0.0002, 0.9555, -0.0047, 0.2104, 0.1604
2122, 0316, 0.0006, 0.9411, 0.0100, 0.1770, 0.1850
2120, 0310, 0.0007, 0.9279, -0.0176, 0.2011, 0.2228
2188, 0486, 0.0025, 0.9118, -0.0465, 0.2321, 0.2293
2206, 0450, 0.0013, 0.9113, -0.0212, 0.1381, 0.1356
2211, 0388, 0.0004, 0.9511, -0.0121, 0.1842, 0.1528
2212, 0389, 0.0002, 0.9439, -0.0816, 0.2015, 0.1315
2212, 0388, -0.0002, 0.9339, -0.0318, 0.2284, 0.1470
2210, 0386, 0.0004, 0.9532, -0.0397, 0.2142, 0.1450
2210, 0405, -0.0000, 0.9614, -0.0071, 0.1932, 0.1426
2215, 0401, 0.0003, 0.9679, -0.0506, 0.2088, 0.1286
2211, 0388, 0.0003, 0.9802, -0.0197, 0.2285, 0.1152
2212, 0402, 0.0004, 0.9478, -0.0152, 0.1933, 0.1101
2212, 0377, 0.0003, 0.9660, -0.0219, 0.2688, 0.1349
2210, 0397, 0.0004, 0.9530, -0.0318, 0.1979, 0.1229
2210, 0406, 0.0005, 0.9507, -0.0341, 0.1957, 0.1395
2213, 0384, 0.0004, 0.9551, -0.0173, 0.2499, 0.1480
2211, 0394, 0.0002, 0.9548, -0.0080, 0.2205, 0.1327
2211, 0397, 0.0001, 0.9605, -0.0317, 0.2171, 0.1390
2211, 0400, 0.0008, 0.9487, 0.0047, 0.2268, 0.1188
2211, 0407, -0.0001, 0.9367, -0.0108, 0.2026, 0.1439
2211, 0418, 0.0007, 0.9500, -0.0439, 0.2053, 0.1377
2212, 0395, 0.0006, 0.9793, -0.0024, 0.2121, 0.1156
2211, 0408, 0.0005, 0.9715, 0.0026, 0.2030, 0.1303
2212, 0394, 0.0002, 0.9611, -0.0350, 0.2186, 0.1298
2211, 0396, 0.0009, 0.9683, -0.0093, 0.2502, 0.1251
2213, 0391, 0.0005, 0.9583, -0.0150, 0.2095, 0.1212
2211, 0394, 0.0003, 0.9529, -0.0229, 0.1983, 0.1305
2073, 0413, 0.0010, 0.8981, -0.0492, 0.1947, 0.1144
2082, 0348, 0.0008, 0.8915, -0.0112, 0.2016, 0.1928
2099, 0325, 0.0002, 0.9322, 0.0070, 0.1518, 0.1468
2104, 0330, -0.0004, 0.9456, -0.0077, 0.1549, 0.1625
2120, 0301, -0.0005, 0.9279, -0.0403, 0.1235, 0.1112
2122, 0298, 0.0002, 0.8981, -0.0120, 0.0797, 0.0676
2121, 0301, 0.0002, 0.9369, 0.0136, 0.0831, 0.0410
2121, 0290, -0.0003, 0.9494, 0.0150, 0.0964, 0.0795
2125, 0284, 0.0003, 0.9663, -0.0026, 0.0816, 0.1146
2128, 0290, 0.0000, 0.9443, -0.0189, 0.0707, 0.1238
2131, 0303, -0.0002, 0.9231, -0.0322, 0.0860, 0.0678
2128, 0289, -0.0005, 0.9532, -0.0255, 0.0875, 0.0883
2130, 0293, -0.0003, 0.9345, 0.0009, 0.0568, 0.0699
2131, 0287, -0.0007, 0.9502, -0.0323, 0.1156, 0.1128
2128, 0297, -0.0003, 0.9230, -0.0656, 0.0901, 0.1135
2132, 0286, -0.0009, 0.9347, -0.0415, 0.1222, 0.0931
2136, 0285, -0.0003, 0.9651, -0.0425, 0.0935, 0.0886
2135, 0305, -0.0004, 0.9432, -0.0243, 0.0893, 0.1193
1946, 0322, -0.0008, 0.9551, -0.0201, 0.0600, 0.0775
1947, 0305, -0.0009, 0.9348, 0.0080, 0.0472, 0.1024
1946, 0282, -0.0005, 0.9474, 0.0518, 0.0272, 0.0707
1945, 0290, -0.0008, 0.9343, 0.0409, 0.0669, 0.0423
1945, 0280, -0.0009, 0.9256, 0.0580, 0.0540, 0.0290
1946, 0280, -0.0008, 0.9200, 0.0364, 0.0445, 0.0318
1945, 0294, -0.0005, 0.9177, 0.0292, 0.0114, 0.0533
1944, 0295, -0.0005, 0.9366, 0.0342, 0.0057, 0.0507
1945, 0293, -0.0006, 0.9129, 0.0644, 0.0218, 0.0217
1944, 0291, -0.0007, 0.9188, 0.0474, 0.0375, 0.0126
1946, 0298, -0.0009, 0.9265, 0.0391, 0.0186, 0.0151
1945, 0302, -0.0005, 0.9235, 0.0581, -0.0081, 0.0727
1946, 0294, -0.0011, 0.9364, 0.0338, 0.0781, 0.0554
1945, 0305, -0.0006, 0.9217, 0.0652, 0.0111, 0.0449
1945, 0298, -0.0009, 0.9405, 0.0638, 0.0439, 0.0602
1946, 0304, -0.0005, 0.9151, 0.0318, 0.0116, 0.0781
1947, 0292, -0.0008, 0.9142, 0.0537, 0.0522, 0.1094
1947, 0289, -0.0008, 0.9376, 0.0258, 0.0296, 0.0573
1946, 0297, -0.0007, 0.9230, 0.0530, 0.0028, 0.0887
1945, 0297, -0.0005, 0.9012, 0.0601, -0.0009, 0.0645
1946, 0289, -0.0011, 0.9102, 0.0555, 0.0385, 0.0307
1945, 0287, -0.0007, 0.9157, 0.0179, 0.0602, 0.0495
1946, 0306, -0.0008, 0.9280, 0.0488, 0.0110, 0.0370
1945, 0284, -0.0006, 0.9199, 0.0458, 0.0296, 0.0392
1946, 0299, -0.0010, 0.9380, 0.0410, 0.0317, 0.0341
1947, 0295, -0.0008, 0.9391, 0.0554, 0.0232, 0.0770
1948, 0288, -0.0009, 0.9304, 0.0453, 0.0481, 0.0403
1947, 0292, -0.0009, 0.9386, 0.0422, 0.0272, 0.0658
1946, 0296, -0.0011, 0.9396, 0.0420, 0.0395, 0.0453
1945, 0292, -0.0008, 0.9382, 0.0156, 0.0057, 0.0379
1945, 0291, -0.0006, 0.9258, 0.0172, 0.0162, 0.0286
1944, 0290, -0.0006, 0.9254, 0.0513, 0.0393, 0.0527
1945, 0290, -0.0007, 0.9315, 0.0479, 0.0183, 0.0292
1945, 0280, -0.0006, 0.9326, 0.0570, 0.0248, 0.0489
1944, 0288, -0.0007, 0.9116, 0.0229, 0.0632, 0.0347
1943, 0294, -0.0003, 0.9220, 0.0514, 0.0351, 0.0954
1944, 0295, -0.0007, 0.9174, 0.0496, 0.0224, 0.0677
1946, 0288, -0.0012, 0.9349, 0.0532, 0.0524, 0.0312
1945, 0296, -0.0007, 0.9213, 0.0457, 0.0131, 0.0350
1945, 0294, -0.0005, 0.9304, 0.0351, 0.0270, 0.0749
1945, 0277, -0.0008, 0.9149, 0.0558, 0.0163, 0.0545
1943, 0299, -0.0006, 0.9409, 0.0556, -0.0170, 0.0545
1946, 0297, -0.0005, 0.9335, 0.0476, 0.0025, 0.0229
1945, 0277, -0.0006, 0.9280, 0.0455, -0.0092, 0.0648
1946, 0291, -0.0010, 0.9163, 0.0463, 0.0665, 0.0464
1945, 0311, -0.0006, 0.9367, 0.0494, -0.0066, 0.0663
1945, 0296, -0.0005, 0.9287, 0.0455, 0.0265, 0.0503
1945, 0286, -0.0003, 0.9302, 0.0194, 0.0292, 0.0396
1944, 0276, -0.0003, 0.9296, 0.0476, 0.0315, 0.0399
1944, 0285, -0.0002, 0.9422, 0.0264, 0.0077, 0.0363
2109, 0355, 0.0001, 0.9290, 0.0149, -0.0290, 0.0232
2114, 0358, 0.0007, 0.9103, 0.0159, -0.0198, -0.0046
2114, 0361, 0.0010, 0.9020, 0.0333, -0.0085, 0.0141
2115, 0344, 0.0007, 0.9200, 0.0455, -0.0124, 0.0282
2115, 0327, 0.0009, 0.9477, -0.0266, 0.0320, -0.0138
2116, 0324, 0.0015, 0.9336, 0.0242, 0.0144, 0.0067
2116, 0336, 0.0011, 0.9381, 0.0425, 0.0255, -0.0146
2114, 0321, 0.0006, 0.9259, 0.0292, 0.0513, -0.0104
2115, 0336, 0.0006, 0.9166, 0.0288, 0.0236, -0.0316
2116, 0330, 0.0009, 0.9286, 0.0535, 0.0188, 0.0071
2114, 0323, 0.0006, 0.9444, 0.0177, 0.0312, 0.0115
2114, 0313, 0.0009, 0.9424, 0.0507, 0.0540, 0.0088
2114, 0322, 0.0003, 0.9463, 0.0093, -0.0034, -0.0026
2114, 0307, 0.0007, 0.9457, 0.0428, 0.0383, 0.0038
2113, 0323, 0.0005, 0.9170, 0.0133, 0.0252, -0.0129
2114, 0313, 0.0008, 0.9094, 0.0524, 0.0149, 0.0080
2115, 0324, 0.0007, 0.9586, 0.0242, 0.0240, -0.0107
2113, 0331, 0.0011, 0.9704, 0.0206, 0.0496, -0.0131
2114, 0323, 0.0008, 0.9259, 0.0290, 0.0403, -0.0002
2114, 0307, 0.0010, 0.9158, 0.0560, 0.0090, -0.0212
2114, 0323, 0.0005, 0.9197, 0.0483, 0.0250, -0.0331
2115, 0318, 0.0010, 0.9207, 0.0418, 0.0098, -0.0485
2113, 0322, 0.0011, 0.9381, 0.0248, 0.0325, -0.0331
2113, 0324, 0.0011, 0.9283, 0.0245, 0.0038, -0.0330
2069, 0297, 0.0003, 0.9192, -0.0005, 0.0641, 0.0086
2071, 0296, 0.0004, 0.9135, 0.0211, 0.0074, -0.0133
2072, 0294, -0.0004, 0.8821, -0.0003, 0.1042, 0.0041
2071, 0273, 0.0001, 0.8936, -0.0095, 0.0917, 0.0178
2071, 0271, -0.0003, 0.9015, -0.0085, 0.0614, 0.0178
2131, 0295, -0.0007, 0.9097, 0.0315, 0.0528, 0.0501
2133, 0301, -0.0007, 0.9107, 0.0322, 0.0565, 0.0460
2124, 0298, -0.0009, 0.9180, 0.0136, -0.0086, 0.0237
2204, 0366, 0.0003, 0.9523, 0.0045, 0.0671, 0.0369
2205, 0362, 0.0004, 0.9610, -0.0310, 0.0613, -0.0051
2205, 0375, 0.0005, 0.9333, -0.0466, 0.0373, 0.0170
2202, 0373, 0.0003, 0.9541, -0.0319, 0.0508, -0.0025
2198, 0365, 0.0005, 0.9464, -0.0292, 0.0486, 0.0066
2203, 0375, 0.0000, 0.9165, -0.0361, -0.0151, -0.0035
2200, 0380, 0.0005, 0.8939, -0.0167, -0.0159, -0.0173
2200, 0360, 0.0004, 0.9098, -0.0214, 0.0069, -0.0240
2200, 0355, 0.0002, 0.9155, 0.0059, -0.0039, 0.0144
2200, 0372, 0.0004, 0.9214, -0.0019, -0.0033, -0.0083
2198, 0368, 0.0003, 0.9192, 0.0125, -0.0099, -0.0128
2201, 0399, 0.0003, 0.9145, 0.0054, -0.0002, -0.0229
